,title,price,link
191,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_206?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-206
192,"HP 247 G8 Laptop (R3-5300U/ 14 inches /8GB RAM DDR4 /512 GB SSD/Windows 11 Home) One Year Warranty, 600A9PA  ","27,490",https://amazon.in//HP-R3-5300U-Windows-Warranty-600A9PA/dp/B0CKN82JBF/ref=sr_1_207?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-207
193,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,980",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_208?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-208
194,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","24,990",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_23?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-23
195,HP 250 IntelÂ® Coreâ„¢ i3-1215U/ 8GB RAM/512GB SSD/HD/(15.6) 39.62 cm/ G9 Notebook PC/Windows 11 Home/7M657PA  ,"32,690",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_209?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-209
196,"Dell Inspiron 5430 Laptop, Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/ 14.0"" (35.56cm) FHD+ Comfort View/Backlit KB/Windows 11+MSO'21/15 Month McAfee/Platinum Silver, Thunderbolt 4.0 Port,1.59kg  ","60,936",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Thunderbolt/dp/B0C2HVSHX6/ref=sr_1_211?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-211
197,"Acer Aspire 3 Intel Core i3-N305 Processor Laptop with 35.56 cm (14"") Full HD LED-Backlit IPS Display (16 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/38Wh) A324-31, Steel Gray, 1.45KG  ","29,990",https://amazon.in//Acer-Processor-LED-Backlit-Graphics-A324-31/dp/B0DF2XJ2QB/ref=sr_1_212?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.j9GwfyoPUYnvAunH0V1okUwbMS-jxYDgwrYU-_3NVk5eajf-i8wKQwif3KCHg663RfGfzbrnGWycV-_Y48g4VEWdy09zWukDbEuCB3VXYL6qXT6TkFjk0iWXLIQddqIzTu4gQjlgBogEs5mTFPccaqFM4f7x9oaLNmZJmn8fB5zQgE3hWAPqn2mtcg5kJ2K-7u32tnsHlI6iPDagYNimPl4zpvGPIdi9w054xAl1wKI.VEoVPKFOXdSeKMvT980A_idEqYBj70Gt66qefCPeh1I&dib_tag=se&keywords=laptop&qid=1732034561&sprefix=laptops%2Caps%2C111&sr=8-212
198,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 16 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDkwNTg4MTAyMzAxNzQ1OjE3MzIwMzQ1NjU6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc4NjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CXXRB85V%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034565%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
199,(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (8 GB DDR4 RAM/256 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam)  ,"36,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDkwNTg4MTAyMzAxNzQ1OjE3MzIwMzQ1NjU6c3BfYXRmX25leHQ6MzAwMzY4MjU1MDI2NzMyOjowOjo&url=%2FRefurbished-HP-Miniserver-Processor-Bluetooth%2Fdp%2FB0DK1X26FM%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034565%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
200,"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W  ","23,990",https://amazon.in//ASUS-Vivobook-35-56-1920-1080/dp/B0CZXM6V2X/ref=sr_1_211?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-211
201,"Dell Gaming G15-5530 Laptop, Intel 13th Gen i7-13650HX Processor, 16GB DDR5 + 1TB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, 4-Zone RGB Backlit KB, Dark Shadow Gray, 2.65 Kg  ","96,990",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-39-62cm/dp/B0D836HWHX/ref=sr_1_212?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-212
202,"Dell 14 Laptop, Intel 13th Generation Core i5-1334U Processor, 8GB DDR5 & 512GB SSD, 14""(35.52cm) FHD+ AG 250nits, Windows 11 + MSO'21 + 15 Month Mcafee Antivirus, Titan Grey, Thin & Light- 1.55kg  ","49,990",https://amazon.in//Dell-Generation-i5-1334U-Processor-Antivirus/dp/B0D46Q1736/ref=sr_1_213?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-213
203,"Lenovo Legion 7 Intel Core i9-14900HX 16"" (40.64cm) 3.2K IPS 430Nits 165Hz Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.24Kg), 83FD000XIN  ","2,09,490",https://amazon.in//Lenovo-i9-14900HX-40-64cm-430Nits-83FD000XIN/dp/B0CXXN4FD3/ref=sr_1_214?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-214
204,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,490",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_24?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.grz4EMDNejSD7SxYDYNXxKdvoufLWHwCZB_6q-10kF0KSSYuHDxqhKtrjB0CPDqh9qofBVOShMR4UkrsPrNuyLqIEJ7pApjzQSfhnafXmuY5hygdoM9iZ-eyuKpcxDRMIb87j-IVumcEJTU8ipUS-_wiX_b_BIuWBiYg8fCF1qzBU2oTYQuUGEii_yhI917zwezxYT0WzEyqQG05aEQ7CP3CyKKq2PMU_XzmgT-IZD0.jRAPUmNGCNlNL6PhiuTqltjZWXg8dycyLIaJO89YxrI&dib_tag=se&keywords=laptop&qid=1732034515&sprefix=laptops%2Caps%2C111&sr=8-24
205,"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i9-13980HX 13th Gen, 16"" QHD+ 240Hz, 8GB RTX 4060, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Gray/2.50 Kg), G614JV-N4141WS_WO  ","1,59,990",https://amazon.in//ASUS-Battery-i9-13980HX-Windows-G614JV-N4141WS/dp/B0C4TVFFT6/ref=sr_1_215?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-215
206,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS  ","94,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS/dp/B0CHMYJ9BK/ref=sr_1_216?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-216
207,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,390",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_217?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-217
208,"HP Laptop 240 G8 (2024), Intel Core i5 11th Gen 1135G7 - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Black/1.47 kg/MS Office 2021 Pro Plus  ","42,999",https://amazon.in//HP-Laptop-240-Intel-1135G7/dp/B0DJCQPNZ8/ref=sr_1_218?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-218
209,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","94,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_219?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-219
210,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4 GB/256GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.3Kg), 82V6005CIN  ","21,190",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_220?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-220
211,"Lenovo V15 G2 Laptop, 15.6"" FHD Display, DOS, Dual-core Intel Celeron N4500, 8GB RAM, 256GB SSD, Black  ","23,800",https://amazon.in//Lenovo-Microsoft-Lifetime-Dual-core-Ethernet/dp/B0CR8VHCSV/ref=sr_1_221?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-221
212,"ASUS [Smartchoice ROG Strix G16, 16""(40.64cm) FHD+ 165Hz, 13th Gen Core i7-13650HX,Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 4060 /Windows 11/Office 21/Eclipse Gray/2.50 Kg), G614JV-N3474WS  ","1,39,990",https://amazon.in//ASUS-Smartchoice-40-64cm-i7-13650HX-G614JV-N3474WS/dp/B09TB4FPKW/ref=sr_1_222?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-222
213,"Lenovo Yoga Slim 7 Intel Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (16GB/512GB SSD/60Hz/100% DCI-P3/Win11/MSO 21/1Yr ADP Free/Alexa/3 month Game Pass/Grey/1.39Kg), 83CV003MIN  ","80,599",https://amazon.in//Lenovo-Built-WUXGA-OLED-400Nits-83CV003MIN/dp/B0D9VLF328/ref=sr_1_223?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-223
214,HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Full Size Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,"40,990",https://amazon.in//HP-Keyboard-15-6-inch-Windows-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_224?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.CSlTn1fplej5_3p6n_9iv85OfekDoMKgQI7DufzXj7ifKRq5o00j6pB6aQvjKpZXgalgwpLCf3cQ3M89SJl3nbYHDt_pTNA24aupwDHrLHSzBsuONTt4Oxdt8p4J6n8ylDvT0vRJdJwilido7RTNlMVIwQU2C2Rv9uSmwOdnMuuy-6Z2QCwOF5nRS9c355mte4DCzzpkGDaDl4hfoqQuy1MaXMu58lGDJE62OfY7-jQ.VhSeRzn4yIzdxOz0ObqAVrcxVm6GAfqdzGwJJ6lRUVs&dib_tag=se&keywords=laptop&qid=1732034565&sprefix=laptops%2Caps%2C111&sr=8-224
215,"Acer Chromebook CB315-4H Intel Celeron N4500 (Chrome OS/8 GB RAM/128 GB/WiFi 6) 39.6 cm (15.6"") Full HD, Silver, 1.6 KG, 3 Months Google One AI Premium Plan with Gemini Advanced & 2TB Cloud Storage  ","15,990",https://amazon.in//Acer-Chromebook-CB315-4H-Celeron-Advanced/dp/B0DH4M1MJ3/ref=sr_1_4?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.gZoZh4KP_9xAMP4BMWxHmkbOlf6_ck-voh6UnfZnbkzW21vH1RhQwc0znbcJTQiC4kf5fpmq-jARJV-4Iw9IsD6tbtsNxIxmoTILXiShQCEm8kRVz512NP_9tbGlmguv5VVzuW5K8WhkVBbsi7bGP34pKQDh1yalKb5KS1nHwPdoYg9nQWvQdgfkVClzytlyZXce0xeNXpHUJrkpjI5cVog3L_-YXkEz2P6TbBM53ds.BMYd6c19-G04ZuBSP0PxfrtiguYcP6-zIdRXkjyKTPs&dib_tag=se&keywords=laptop&qid=1732034510&sprefix=laptops%2Caps%2C111&sr=8-4
